,TaMin_2m,TaMax_2m,RHMin_2m,RHMax_2m,WndAveSpd_3m,Solar_2m_Avg,Rain_1m_Tot,hour,date,Ta_mid_2m,RH_mid_2m,VPD_kPa,Tcns
2023-05-24 13:00:00,21.78,23.29,51.16,58.02,5.3581666666666665,611.745,0.0,13,2023-05-24,22.535,54.59,1.2403219901911469,23.29809061422284
2023-05-25 11:00:00,19.96,21.79,64.94,74.58,4.575166666666666,604.4133333333334,0.0,11,2023-05-25,20.875,69.75999999999999,0.7463153304237793,22.54453943755219
2023-05-25 12:00:00,20.31,21.59,63.63,72.49,5.25405,534.4516666666666,0.0,12,2023-05-25,20.95,68.06,0.7919131714238296,22.298806734768778
2023-05-25 13:00:00,20.59,22.82,56.06,69.25,5.554633333333333,668.5733333333334,0.0,13,2023-05-25,21.705,62.655,0.9697611708651551,23.167202968912193
2023-05-26 11:00:00,14.77,15.72,91.5,94.9,4.891050000000001,39.676500000000004,1.016,11,2023-05-26,15.245000000000001,93.2,0.11780536684238563,16.581199968078543
2023-05-26 12:00:00,15.06,15.72,92.1,94.2,4.976216666666667,21.816166666666668,0.254,12,2023-05-26,15.39,93.15,0.11978178366824666,16.641972997014378
2023-05-26 13:00:00,15.06,17.0,86.6,93.5,4.848483333333333,127.49033333333334,0.254,13,2023-05-26,16.03,90.05,0.18126649402478898,17.479479750330725
2023-05-27 11:00:00,18.6,20.58,71.4,80.6,6.819183333333333,640.4933333333333,0.0,11,2023-05-27,19.59,76.0,0.5471015399862283,21.841729433686638
2023-05-27 12:00:00,19.68,21.9,66.29,77.83,6.98025,794.7233333333334,0.0,12,2023-05-27,20.79,72.06,0.6859564570946394,23.22419480387944
2023-05-27 13:00:00,21.14,22.96,61.95,71.56,7.128566666666667,889.3816666666667,0.0,13,2023-05-27,22.05,66.755,0.881657238815783,24.367932837050454
2023-05-28 11:00:00,17.96,19.73,68.89,79.02,5.033733333333333,748.815,0.0,11,2023-05-28,18.845,73.955,0.5668002224732932,21.544142177413725
2023-05-28 12:00:00,19.02,20.91,62.44,76.44,3.9857666666666662,729.2266666666667,0.0,12,2023-05-28,19.965,69.44,0.713032016530844,22.237946909363615
2023-05-28 13:00:00,20.05,20.9,67.2,77.13,3.40865,668.86,0.0,13,2023-05-28,20.475,72.16499999999999,0.6702462193788722,22.53240298190064
2023-05-29 11:00:00,21.17,23.76,59.1,77.0,1.2150333333333334,796.0483333333334,0.0,11,2023-05-29,22.465000000000003,68.05,0.8689763637947472,24.42070343916429
2023-05-29 12:00:00,22.85,25.2,48.41,71.07,1.4865166666666667,885.3,0.0,12,2023-05-29,24.025,59.739999999999995,1.2031290085469062,25.605762937606986
2023-05-29 13:00:00,24.83,26.2,45.43,63.62,2.40645,918.25,0.0,13,2023-05-29,25.515,54.525,1.4853328288721863,26.608192398135333
2023-05-30 11:00:00,21.78,24.56,54.43,73.84,1.6735666666666666,768.7199999999999,0.0,11,2023-05-30,23.17,64.135,1.018011923617464,24.72230271075468
2023-05-30 12:00:00,23.99,25.11,54.73,67.98,2.06405,793.7033333333333,0.0,12,2023-05-30,24.549999999999997,61.355000000000004,1.191755060929293,25.758416828319188
2023-05-30 13:00:00,24.73,25.96,54.39,68.72,2.6148666666666665,924.3166666666667,0.0,13,2023-05-30,25.345,61.555,1.2431044150767714,26.832756931472016
2023-05-31 11:00:00,21.69,23.05,48.89,62.45,2.7441666666666666,802.9050000000001,0.0,11,2023-05-31,22.37,55.67,1.198748762162396,23.883881794864525
2023-05-31 12:00:00,22.72,24.38,44.09,59.37,3.765416666666667,880.9433333333333,0.0,12,2023-05-31,23.549999999999997,51.730000000000004,1.401888905573224,24.889062753585492
2023-05-31 13:00:00,23.86,25.56,41.05,56.19,3.2734666666666663,881.615,0.0,13,2023-05-31,24.71,48.62,1.5996999006527424,25.613787644053527
2023-06-01 11:00:00,20.25,21.01,60.48,70.83,2.3947166666666666,178.62833333333336,0.0,11,2023-06-01,20.630000000000003,65.655,0.8349411371695632,20.712634517770805
2023-06-01 12:00:00,20.15,23.47,55.0,66.87,4.06165,535.4586206896552,0.0,12,2023-06-01,21.81,60.935,1.020950792722433,22.718426522966265
2023-06-01 13:00:00,20.26,23.51,56.65,69.96,4.603633333333334,329.87931034482756,0.0,13,2023-06-01,21.885,63.30499999999999,0.9634108473149651,22.1475818576002
2023-06-02 11:00:00,18.66,20.53,74.38,81.3,4.121083333333333,379.49833333333333,0.0,11,2023-06-02,19.595,77.84,0.5053139626365005,20.993188920843743
2023-06-02 12:00:00,20.2,22.08,68.93,76.27,3.883283333333333,640.4220338983051,0.0,12,2023-06-02,21.14,72.6,0.6873215318012843,22.986660897532207
2023-06-02 13:00:00,20.21,22.21,68.74,77.3,3.5238,273.85833333333335,0.0,13,2023-06-02,21.21,73.02,0.6796982395557415,21.775641719310844
2023-06-03 11:00:00,19.16,21.81,63.01,82.0,1.4412666666666667,449.455,0.0,11,2023-06-03,20.485,72.505,0.6624677052831334,21.78446432733946
2023-06-03 12:00:00,21.43,23.38,51.29,69.0,1.6275666666666666,648.2366666666666,0.0,12,2023-06-03,22.405,60.144999999999996,1.0800328718935917,23.545130669087627
2023-06-03 13:00:00,15.76,23.72,50.96,93.1,2.728916666666666,213.4921666666667,1.016,13,2023-06-03,19.74,72.03,0.643564814786809,20.337853601892462
2023-06-04 11:00:00,22.77,24.51,56.09,73.78,1.8327666666666667,839.9416666666667,0.0,11,2023-06-04,23.64,64.935,1.0239140140357474,25.371920512981504
2023-06-04 12:00:00,23.7,25.21,44.76,67.24,1.7735666666666667,864.0833333333334,0.0,12,2023-06-04,24.455,56.0,1.349209765989321,25.69378750598215
2023-06-04 13:00:00,23.88,25.82,38.47,56.79,2.1667166666666664,876.7900000000001,0.0,13,2023-06-04,24.85,47.629999999999995,1.6442002867458319,25.654174584218545
2023-06-05 11:00:00,23.42,25.06,42.15,60.88,0.8706666666666667,825.9983333333333,0.0,11,2023-06-05,24.240000000000002,51.515,1.467724731553021,25.201593305914788
2023-06-05 12:00:00,24.25,25.72,43.57,58.61,1.21665,890.275,0.0,12,2023-06-05,24.985,51.09,1.5479762987973353,25.958346866743867
2023-06-05 13:00:00,24.15,26.24,41.71,56.95,2.3375833333333333,990.41,0.0,13,2023-06-05,25.195,49.33,1.6238514229864376,26.38150043666967
2023-06-06 11:00:00,23.94,25.25,44.59,58.19,1.6513166666666665,837.36,0.0,11,2023-06-06,24.595,51.39,1.5030977276517794,25.498918294904918
2023-06-06 12:00:00,24.88,26.48,44.82,55.95,1.5910333333333333,934.1166666666667,0.0,12,2023-06-06,25.68,50.385000000000005,1.6364888682253436,26.588099474406587
2023-06-06 13:00:00,25.39,27.13,38.26,55.97,1.8924999999999998,1003.5,0.0,13,2023-06-06,26.259999999999998,47.114999999999995,1.805203574377744,27.09090481715227
2023-06-07 11:00:00,24.64,26.28,47.02,62.64,0.8184166666666666,843.675,0.0,11,2023-06-07,25.46,54.83,1.470563044016828,26.3207460861756
2023-06-07 12:00:00,25.94,27.21,39.17,52.93,1.4262666666666666,930.1916666666667,0.0,12,2023-06-07,26.575000000000003,46.05,1.8760588788707715,27.00563545897072
2023-06-07 13:00:00,26.98,28.07,35.38,52.35,1.7123833333333331,1004.5616666666666,0.0,13,2023-06-07,27.525,43.865,2.063880680186315,27.820088847063175
2023-06-08 11:00:00,26.01,28.68,33.76,60.04,0.7641666666666667,845.8983333333333,0.0,11,2023-06-08,27.345,46.9,1.931853739741385,27.29960624404166
2023-06-08 12:00:00,27.96,28.99,32.3,45.08,1.0518666666666667,945.9666666666667,0.0,12,2023-06-08,28.475,38.69,2.382347140850851,27.979729979099602
2023-06-08 13:00:00,27.95,29.65,31.93,47.31,1.3054833333333333,882.955,0.0,13,2023-06-08,28.799999999999997,39.620000000000005,2.3908141057227343,28.029662046702033
2023-06-09 11:00:00,26.25,28.35,40.69,58.21,0.9492499999999999,834.09,0.0,11,2023-06-09,27.3,49.45,1.8342440791498982,27.36066108523265
2023-06-09 12:00:00,27.96,29.23,36.97,52.98,1.6820166666666667,927.95,0.0,12,2023-06-09,28.595,44.974999999999994,2.153059521827656,28.353538693349897
2023-06-09 13:00:00,28.38,30.6,35.01,48.56,2.2206333333333332,952.6066666666667,0.0,13,2023-06-09,29.490000000000002,41.785,2.3987562920010066,28.86222670993188
2023-06-10 11:00:00,21.73,24.19,58.12,75.12,2.99065,732.325,0.0,11,2023-06-10,22.96,66.62,0.9355238141421831,24.531827969493836
2023-06-10 12:00:00,22.63,24.8,55.32,69.28,3.0632333333333337,681.0233333333333,0.0,12,2023-06-10,23.715,62.3,1.1058363824239192,24.762168912151985
2023-06-10 13:00:00,23.37,25.36,52.81,65.32,2.636483333333333,912.3266666666666,0.0,13,2023-06-10,24.365000000000002,59.065,1.2484837235884774,25.930391934130043
2023-06-11 11:00:00,18.27,20.34,59.9,70.6,5.018866666666667,663.495,0.0,11,2023-06-11,19.305,65.25,0.7782453498861097,21.33912674266514
2023-06-11 12:00:00,19.02,21.15,53.31,67.04,4.079733333333333,783.3933333333333,0.0,12,2023-06-11,20.085,60.175000000000004,0.9361316436935418,22.208435783311035
2023-06-11 13:00:00,19.95,21.14,48.64,58.82,3.653566666666667,594.2633333333334,0.0,13,2023-06-11,20.545,53.730000000000004,1.118966520820428,21.681570211477048
2023-06-12 11:00:00,17.49,19.07,46.0,57.47,1.7714333333333334,737.6466666666668,0.0,11,2023-06-12,18.28,51.735,1.0138583758360262,20.3652686883711
2023-06-12 12:00:00,18.54,19.96,44.41,57.06,1.7772833333333333,704.74,0.0,12,2023-06-12,19.25,50.735,1.0995456135621704,20.969748860334853
2023-06-12 13:00:00,18.64,20.44,44.68,55.23,3.0147833333333334,761.605,0.0,13,2023-06-12,19.54,49.955,1.1372832151575913,21.366356838021495
2023-06-13 11:00:00,19.79,22.15,44.53,67.8,1.3772166666666665,876.0016666666667,0.0,11,2023-06-13,20.97,56.165,1.0881715238146266,23.082057123802123
2023-06-13 12:00:00,21.16,22.72,35.0,56.8,1.7998666666666667,961.0666666666667,0.0,12,2023-06-13,21.939999999999998,45.9,1.4251441343877547,23.735074338471087
2023-06-13 13:00:00,21.91,23.57,34.55,48.99,1.58165,990.7533333333333,0.0,13,2023-06-13,22.740000000000002,41.769999999999996,1.6103849030148685,24.266378557295113
2023-06-14 11:00:00,22.87,24.6,33.2,43.08,1.4263833333333333,808.4416666666667,0.0,11,2023-06-14,23.735,38.14,1.8166944284165487,24.19478891212934
2023-06-14 12:00:00,23.84,25.21,31.78,40.53,1.3402333333333334,897.2833333333333,0.0,12,2023-06-14,24.525,36.155,1.965945959183241,24.976620025850966
2023-06-14 13:00:00,24.5,26.58,30.76,38.87,1.5746333333333333,921.1616666666666,0.0,13,2023-06-14,25.54,34.815,2.1322733108169243,25.702069532648796
2023-06-15 11:00:00,25.32,27.19,36.68,43.95,5.102083333333334,792.8416666666667,0.0,11,2023-06-15,26.255000000000003,40.315,2.0367173413731465,26.013555688342272
2023-06-15 12:00:00,26.24,28.28,33.97,41.07,3.88625,817.2383333333333,0.0,12,2023-06-15,27.259999999999998,37.519999999999996,2.2618301464924984,26.646880454252543
2023-06-15 13:00:00,26.9,29.3,32.14,40.93,3.1738166666666667,951.6283333333333,0.0,13,2023-06-15,28.1,36.535,2.412936237447249,27.62894162236816
2023-06-16 11:00:00,18.08,19.56,73.65,80.1,3.50565,284.62166666666667,0.0,11,2023-06-16,18.82,76.875,0.5024688567442627,19.990995991054152
2023-06-16 12:00:00,18.74,20.67,68.36,77.16,3.9201333333333332,548.4551724137931,0.0,12,2023-06-16,19.705,72.75999999999999,0.6254087514536237,21.50610041384052
2023-06-16 13:00:00,18.97,21.95,61.83,74.14,4.055733333333333,812.5842105263158,0.0,13,2023-06-16,20.46,67.985,0.7701846416253176,22.877477006485396
2023-06-17 11:00:00,17.11,18.47,49.19,64.93,1.3237666666666668,526.1666666666666,0.0,11,2023-06-17,17.79,57.06,0.8746419162492365,19.40065255477194
2023-06-17 12:00:00,18.03,20.01,47.35,61.97,1.2396333333333334,897.4033333333333,0.0,12,2023-06-17,19.020000000000003,54.66,0.9975419292819843,21.591875869207794
2023-06-17 13:00:00,19.44,21.68,43.92,57.6,1.4670666666666667,962.8833333333333,0.0,13,2023-06-17,20.560000000000002,50.760000000000005,1.1918927335749108,22.879047202983053
2023-06-18 11:00:00,24.14,26.76,34.89,51.12,1.6733666666666667,838.5766666666666,0.0,11,2023-06-18,25.450000000000003,43.004999999999995,1.854438868511505,25.737581973991652
2023-06-18 12:00:00,26.38,28.18,31.4,40.97,3.0237833333333333,928.2666666666667,0.0,12,2023-06-18,27.28,36.185,2.3128649709553715,26.978879125448046
2023-06-18 13:00:00,26.99,28.78,33.97,39.54,3.7310666666666665,940.525,0.0,13,2023-06-18,27.884999999999998,36.754999999999995,2.374656040295091,27.45853624157212
2023-06-19 11:00:00,27.1,28.6,41.98,48.85,4.929883333333334,832.605,0.0,11,2023-06-19,27.85,45.415,2.045322968506306,27.52789919566586
2023-06-19 12:00:00,28.08,29.91,41.37,48.3,4.818616666666667,923.15,0.0,12,2023-06-19,28.994999999999997,44.834999999999994,2.2090936335434486,28.603489231361998
2023-06-19 13:00:00,29.34,30.8,39.95,45.39,5.362116666666666,960.3,0.0,13,2023-06-19,30.07,42.67,2.4423330537433943,29.33056707207208
2023-06-20 11:00:00,23.68,24.81,65.36,70.37,4.42865,365.26666666666665,0.0,11,2023-06-20,24.244999999999997,67.86500000000001,0.9730734235920555,24.31062686912485
2023-06-20 12:00:00,22.86,24.43,68.81,77.09,4.937283333333334,246.40166666666667,0.0,12,2023-06-20,23.645,72.95,0.7901100883894202,23.637896205168676
2023-06-20 13:00:00,23.53,26.46,61.74,71.75,4.85315,419.22166666666664,0.0,13,2023-06-20,24.995,66.745,1.0531307768950928,25.03588620683545
2023-06-21 11:00:00,21.68,23.76,66.37,79.63,1.8257166666666669,398.62333333333333,0.0,11,2023-06-21,22.72,73.0,0.7457962822982921,23.43017705733414
2023-06-21 12:00:00,23.48,26.4,61.16,72.86,1.9041166666666667,709.7783333333333,0.0,12,2023-06-21,24.939999999999998,67.00999999999999,1.0413207598019962,26.02210906495377
2023-06-21 13:00:00,24.21,25.92,60.81,72.31,2.46855,739.3766666666667,0.0,13,2023-06-21,25.065,66.56,1.0634131579845378,26.20241925425576
2023-06-22 11:00:00,20.82,22.94,74.06,86.0,2.0521333333333334,431.80833333333334,0.0,11,2023-06-22,21.880000000000003,80.03,0.5241435308423977,23.136921046945194
2023-06-22 12:00:00,22.44,23.57,70.77,80.2,2.336316666666667,535.75,0.0,12,2023-06-22,23.005000000000003,75.485,0.6889419480445631,24.24050917533539
2023-06-22 13:00:00,23.1,24.74,62.98,79.56,2.759516666666667,839.135,0.0,13,2023-06-22,23.92,71.27,0.85317164598846,25.860273613316735
2023-06-23 11:00:00,22.25,24.0,67.93,81.5,1.8669166666666668,383.8283333333333,0.0,11,2023-06-23,23.125,74.715,0.7157547991545097,23.77430470789263
2023-06-23 12:00:00,23.62,25.93,56.63,72.29,2.935016666666667,865.7199999999999,0.0,12,2023-06-23,24.775,64.46000000000001,1.1108275072472928,26.323570114491428
2023-06-23 13:00:00,25.06,27.53,52.33,64.4,2.6502333333333334,876.8482758620689,0.0,13,2023-06-23,26.295,58.365,1.4241275921601886,27.23063395688497
2023-06-24 11:00:00,22.7,25.51,38.14,66.26,3.6744166666666667,841.1550000000001,0.0,11,2023-06-24,24.105,52.2,1.4353263865092232,25.18416923956163
2023-06-24 12:00:00,24.85,26.26,34.38,46.49,5.186133333333333,928.6333333333333,0.0,12,2023-06-24,25.555,40.435,1.9501713223659403,26.005318249236055
2023-06-24 13:00:00,25.93,27.2,28.23,40.3,4.783783333333333,975.9166666666666,0.0,13,2023-06-24,26.564999999999998,34.265,2.2845257777258015,26.56469595563092
2023-06-25 11:00:00,21.19,22.86,39.49,48.44,3.8874166666666667,834.975,0.0,11,2023-06-25,22.025,43.965,1.4837858819005103,23.28267297124426
2023-06-25 12:00:00,21.96,23.81,33.14,45.17,3.7127166666666667,927.6,0.0,12,2023-06-25,22.884999999999998,39.155,1.697548303299901,24.045104960215145
2023-06-25 13:00:00,23.34,24.95,31.58,40.85,3.7166,969.9166666666666,0.0,13,2023-06-25,24.145,36.215,1.9199195284185726,24.9669750171264
2023-06-26 11:00:00,24.0,25.39,37.83,50.98,2.7373166666666666,866.6033333333332,0.0,11,2023-06-26,24.695,44.405,1.729383206639453,25.36015601703946
2023-06-26 12:00:00,23.97,25.58,38.84,50.74,2.31015,821.9633333333334,0.0,12,2023-06-26,24.775,44.790000000000006,1.7256270870884367,25.278962390388436
2023-06-26 13:00:00,25.11,26.63,36.85,45.6,2.3224,955.45,0.0,13,2023-06-26,25.869999999999997,41.225,1.9605542818793078,26.358171291275003
2023-06-27 11:00:00,21.9,23.86,54.68,62.57,4.015533333333334,570.85,0.0,11,2023-06-27,22.88,58.625,1.153994645854999,23.580282763510255
2023-06-27 12:00:00,23.15,25.14,49.94,60.79,5.36625,815.0366666666666,0.0,12,2023-06-27,24.145,55.364999999999995,1.3435072219324762,25.26069286153124
2023-06-27 13:00:00,24.24,26.21,49.9,55.65,6.2306,913.0166666666667,0.0,13,2023-06-27,25.225,52.775,1.5161500273127275,26.29289079372988
2023-06-28 11:00:00,24.18,26.49,58.72,68.09,4.582583333333333,796.8333333333334,0.0,11,2023-06-28,25.335,63.405,1.1825825752550718,26.465621932546814
2023-06-28 12:00:00,26.06,27.9,52.94,63.18,4.394216666666667,890.2833333333333,0.0,12,2023-06-28,26.979999999999997,58.06,1.49355005887526,27.77294408129754
2023-06-28 13:00:00,27.14,29.3,49.11,57.56,3.87245,932.5666666666667,0.0,13,2023-06-28,28.22,53.335,1.786625930271843,28.574775734439157
2023-06-29 11:00:00,24.05,25.63,49.73,60.54,1.61205,814.4766666666667,0.0,11,2023-06-29,24.84,55.135,1.4077347226451093,25.77025298549793
2023-06-29 12:00:00,24.92,26.76,46.11,56.18,1.1928833333333335,890.02,0.0,12,2023-06-29,25.840000000000003,51.144999999999996,1.6267627488515104,26.587064014165314
2023-06-29 13:00:00,26.0,27.65,44.18,56.65,1.37755,938.6166666666667,0.0,13,2023-06-29,26.825,50.415,1.7498045244222553,27.435691772921068
2023-06-30 11:00:00,19.54,20.67,74.58,83.1,1.5581833333333333,289.7916666666667,0.0,11,2023-06-30,20.105,78.84,0.49800544247629847,21.133512941742705
2023-06-30 12:00:00,20.34,21.86,71.5,80.1,1.2724333333333333,389.0833333333333,0.0,12,2023-06-30,21.1,75.8,0.6055621068283417,22.190726611765573
2023-06-30 13:00:00,20.52,22.69,67.94,80.1,1.58455,482.37833333333333,0.0,13,2023-06-30,21.605,74.02,0.6705286237939803,22.8624076621654
2023-07-01 11:00:00,16.78,19.76,77.01,93.2,2.242166666666667,376.68333333333334,0.0,11,2023-07-01,18.270000000000003,85.105,0.3126892915376276,20.10989219393711
2023-07-01 12:00:00,18.7,20.82,72.83,93.3,3.2590833333333333,513.4456140350877,0.0,12,2023-07-01,19.759999999999998,83.065,0.39014294174685926,21.77255238358986
2023-07-01 13:00:00,20.53,22.07,64.4,85.1,3.50595,888.5583333333333,0.0,13,2023-07-01,21.3,74.75,0.6396342577640648,24.063484492908774
2023-07-02 11:00:00,25.97,27.9,44.86,57.74,3.094933333333333,807.0699999999999,0.0,11,2023-07-02,26.935,51.3,1.7297104160402113,27.100114896741694
2023-07-02 12:00:00,27.47,29.06,39.0,52.36,3.0583,899.7166666666667,0.0,12,2023-07-02,28.265,45.68,2.085153197248176,28.066086197323482
2023-07-02 13:00:00,28.54,29.62,36.4,48.19,3.0048000000000004,942.1833333333333,0.0,13,2023-07-02,29.08,42.295,2.322184070393176,28.58007476459656
2023-07-03 11:00:00,25.68,28.18,43.37,55.44,3.65655,807.0683333333333,0.0,11,2023-07-03,26.93,49.405,1.7964890742540398,26.998930008998308
2023-07-03 12:00:00,27.56,29.3,42.42,50.23,4.30695,899.6833333333333,0.0,12,2023-07-03,28.43,46.325,2.08023180208283,28.216655553646564
2023-07-03 13:00:00,28.97,30.33,38.32,49.01,4.301366666666667,941.8666666666667,0.0,13,2023-07-03,29.65,43.665,2.342761095922701,29.045029744245415
2023-07-04 11:00:00,24.28,25.88,53.48,59.77,5.4299333333333335,808.3633333333333,0.0,11,2023-07-04,25.08,56.625,1.380584736721115,25.99702379842105
2023-07-04 12:00:00,24.4,26.3,51.86,61.36,4.589383333333333,541.4965517241379,0.0,12,2023-07-04,25.35,56.61,1.4034159118523464,25.264784858848582
2023-07-04 13:00:00,24.98,27.91,49.7,59.02,4.277950000000001,587.6866666666666,0.0,13,2023-07-04,26.445,54.36,1.5749837697865336,26.130326867142863
2023-07-05 11:00:00,13.78,15.34,80.3,89.6,4.1097,321.1666666666667,0.0,11,2023-07-05,14.559999999999999,84.94999999999999,0.24947388854722888,16.77954619493985
2023-07-05 12:00:00,14.77,15.42,75.97,84.3,3.78375,144.265,0.0,12,2023-07-05,15.094999999999999,80.13499999999999,0.3408445484845479,16.493352904697407
2023-07-05 13:00:00,13.68,15.37,77.94,88.4,3.7203166666666667,103.90333333333334,0.0,13,2023-07-05,14.524999999999999,83.17,0.2783495654450527,15.946804796771339
2023-07-06 11:00:00,13.39,14.82,86.2,91.2,1.4567333333333332,140.39583333333334,0.0,11,2023-07-06,14.105,88.7,0.18187690963409106,15.849013897697235
2023-07-06 12:00:00,14.29,16.88,78.75,88.6,2.1301666666666668,253.66666666666666,0.0,12,2023-07-06,15.584999999999999,83.675,0.28905775163658887,17.37764959346028
2023-07-06 13:00:00,16.59,18.24,74.13,82.4,1.9232,405.37,0.0,13,2023-07-06,17.415,78.265,0.4323702733981368,19.292908103572703
2023-07-07 11:00:00,20.49,23.01,57.52,78.91,3.619466666666667,792.9733333333334,0.0,11,2023-07-07,21.75,68.215,0.8276529034332262,23.847809956688494
2023-07-07 12:00:00,22.63,24.52,53.09,64.58,2.9076,877.5849999999999,0.0,12,2023-07-07,23.575,58.835,1.1973421996483418,25.195651310509906
2023-07-07 13:00:00,23.81,25.37,48.65,62.25,4.037716666666666,920.615,0.0,13,2023-07-07,24.59,55.45,1.3771446467638482,25.968592762192422
2023-07-08 11:00:00,15.74,17.11,74.67,84.8,0.9502,251.375,0.0,11,2023-07-08,16.425,79.735,0.3785982927228324,17.970594975551894
2023-07-08 12:00:00,16.78,19.35,60.28,81.3,1.6652,601.5545454545454,0.0,12,2023-07-08,18.065,70.78999999999999,0.6053596588054633,20.29421940382299
2023-07-08 13:00:00,18.54,19.35,59.19,70.19,1.5671666666666666,351.79833333333335,0.0,13,2023-07-08,18.945,64.69,0.7732412505445241,19.94224435337711
2023-07-09 11:00:00,19.68,21.87,65.9,74.72,3.491116666666666,796.615,0.0,11,2023-07-09,20.775,70.31,0.7282483766215606,23.156442353898736
2023-07-09 12:00:00,21.54,23.72,59.68,72.7,3.172683333333333,834.5566666666667,0.0,12,2023-07-09,22.63,66.19,0.9288200704863946,24.612259231128064
2023-07-09 13:00:00,22.86,24.98,53.62,68.4,3.3855166666666667,843.3362068965517,0.0,13,2023-07-09,23.92,61.010000000000005,1.1578545937030995,25.43318756326844
2023-07-10 11:00:00,26.16,28.88,54.99,68.89,3.346983333333333,785.6483333333333,0.0,11,2023-07-10,27.52,61.94,1.3989195854788534,28.01373576772233
2023-07-10 12:00:00,28.5,30.57,47.41,60.87,4.5411,878.9833333333333,0.0,12,2023-07-10,29.535,54.14,1.8945685887925756,29.374767212917437
2023-07-10 13:00:00,30.09,31.55,43.25,51.37,4.6190500000000005,923.95,0.0,13,2023-07-10,30.82,47.31,2.34299708286257,29.999879229849277
2023-07-11 11:00:00,25.49,27.24,60.72,68.42,3.935,458.495,0.0,11,2023-07-11,26.365,64.57,1.2168977319659582,26.12778078864936
2023-07-11 12:00:00,26.68,29.32,52.7,66.12,3.798783333333333,834.7766666666666,0.0,12,2023-07-11,28.0,59.410000000000004,1.534273734745677,28.407021417952105
2023-07-11 13:00:00,29.03,29.88,48.54,58.54,4.354299999999999,924.05,0.0,13,2023-07-11,29.455,53.54,1.9105355525689929,29.439748448774964
2023-07-12 11:00:00,23.05,26.62,54.46,76.48,1.5689166666666667,798.2316666666667,0.0,11,2023-07-12,24.835,65.47,1.083129100680272,26.179723637346942
2023-07-12 12:00:00,26.29,28.36,39.34,63.21,2.7342999999999997,890.4833333333333,0.0,12,2023-07-12,27.325,51.275000000000006,1.77061150458002,27.67205498502564
2023-07-12 13:00:00,27.93,29.02,39.81,54.31,3.4118500000000003,935.2166666666667,0.0,13,2023-07-12,28.475,47.06,2.0571107101067376,28.413697803678566
2023-07-13 11:00:00,18.95,22.89,63.27,88.2,1.6015000000000001,383.5345,3.556,11,2023-07-13,20.92,75.735,0.6005127854309613,22.02202721112511
2023-07-13 12:00:00,20.29,23.14,62.24,84.5,2.511083333333333,382.7488333333333,1.27,12,2023-07-13,21.715,73.37,0.6919405718844788,22.578357087434178
2023-07-13 13:00:00,22.33,26.99,56.23,77.02,2.315033333333333,763.0216666666668,0.0,13,2023-07-13,24.659999999999997,66.625,1.036022376220891,25.97254338781304
2023-07-14 11:00:00,16.32,19.39,82.6,95.4,1.24975,370.13649999999996,0.254,11,2023-07-14,17.855,89.0,0.22497711967824333,19.85311092646655
2023-07-14 12:00:00,18.96,21.48,75.87,87.7,0.7944166666666667,515.8066666666667,0.0,12,2023-07-14,20.22,81.785,0.43175300260346466,22.12068147955831
2023-07-14 13:00:00,21.14,23.29,67.06,82.7,1.11315,852.6116666666666,0.0,13,2023-07-14,22.215,74.88,0.6729089746106252,24.68547282014793
2023-07-15 11:00:00,23.72,25.82,54.42,67.12,1.1160666666666665,695.2733333333333,0.0,11,2023-07-15,24.77,60.77,1.22579526978891,25.555953525472752
2023-07-15 12:00:00,25.4,27.14,43.1,61.69,1.2290833333333333,797.0783333333333,0.0,12,2023-07-15,26.27,52.394999999999996,1.6259322948087134,26.637072339194034
2023-07-15 13:00:00,26.52,27.46,42.08,55.8,1.6292499999999999,839.3833333333333,0.0,13,2023-07-15,26.990000000000002,48.94,1.8193949511639642,27.13101898747892
2023-07-16 11:00:00,22.46,25.56,51.3,70.58,2.0631833333333334,728.625,0.0,11,2023-07-16,24.009999999999998,60.94,1.166217918375771,25.09787151835513
2023-07-16 12:00:00,25.12,26.67,46.85,61.8,1.8951666666666669,844.6233333333333,0.0,12,2023-07-16,25.895000000000003,54.325,1.5258336265947836,26.622372908104232
2023-07-16 13:00:00,26.01,27.19,46.65,59.83,1.9830166666666666,922.75,0.0,13,2023-07-16,26.6,53.239999999999995,1.6284277040448256,27.360404829135003
2023-07-17 11:00:00,22.58,24.24,67.02,77.13,2.0741666666666667,755.3183333333333,0.0,11,2023-07-17,23.409999999999997,72.07499999999999,0.8042026410675791,25.194220337118676
2023-07-17 12:00:00,23.57,25.64,64.71,74.07,2.2607333333333335,856.3166666666667,0.0,12,2023-07-17,24.605,69.38999999999999,0.947075073721584,26.38019947643704
2023-07-17 13:00:00,24.79,26.19,62.33,73.66,2.087216666666667,894.8,0.0,13,2023-07-17,25.490000000000002,67.995,1.0438176888864152,27.1445643511147
2023-07-18 11:00:00,19.37,21.81,79.52,88.9,1.9231166666666666,485.14833333333337,0.0,11,2023-07-18,20.59,84.21000000000001,0.3829165936574856,22.406090105863314
2023-07-18 12:00:00,21.37,24.14,73.47,85.3,1.3805,653.5406779661017,0.0,12,2023-07-18,22.755000000000003,79.38499999999999,0.5706384405790389,24.606816634041753
2023-07-18 13:00:00,23.18,25.58,69.63,79.58,1.7335166666666666,797.33,0.0,13,2023-07-18,24.38,74.60499999999999,0.7752222050484824,26.227182802679703
