,TaMin_2m,TaMax_2m,RHMin_2m,RHMax_2m,WndAveSpd_3m,Solar_2m_Avg,Rain_1m_Tot,hour,date,Ta_mid_2m,RH_mid_2m,VPD_kPa,Tcns
2022-04-06 13:00:00,5.397,7.898,41.21,54.97,11.773483333333333,329.3066666666667,0.0,13,2022-04-06,6.6475,48.09,0.5076099947561205,9.54986384093696
2022-04-07 11:00:00,5.494,7.448,33.4,37.87,11.470983333333333,436.23499999999996,0.0,11,2022-04-07,6.471,35.635,0.6217938110695994,9.604991473949081
2022-04-07 12:00:00,5.779,8.1,31.26,36.85,11.7694,506.64500000000004,0.0,12,2022-04-07,6.9395,34.055,0.6579359065590394,10.206615435489391
2022-04-07 13:00:00,6.821,8.94,28.78,33.53,11.985833333333334,686.1616666666666,0.0,13,2022-04-07,7.8805,31.155,0.7325582602877065,11.545391355916157
2022-04-08 11:00:00,5.645,8.61,18.52,26.56,7.1988,727.3016666666666,0.0,11,2022-04-08,7.1274999999999995,22.54,0.782859971867121,10.961333874126007
2022-04-08 12:00:00,7.568,10.35,14.69,19.37,6.731949999999999,832.815,0.0,12,2022-04-08,8.959,17.03,0.9499106497352306,12.681812057883915
2022-04-08 13:00:00,9.02,11.25,13.78,16.18,6.3652500000000005,881.1166666666667,0.0,13,2022-04-08,10.135,14.98,1.053496030756523,13.723789088736373
2022-04-09 11:00:00,13.05,16.88,18.61,22.62,4.105833333333333,658.5416666666666,0.0,11,2022-04-09,14.965,20.615000000000002,1.350741593088638,16.71587052335481
2022-04-09 12:00:00,16.45,20.87,16.71,19.9,4.188883333333333,746.7316666666667,0.0,12,2022-04-09,18.66,18.305,1.7574338831059542,19.649481702829704
2022-04-09 13:00:00,20.54,25.33,12.98,17.66,4.057766666666667,820.7366666666666,0.0,13,2022-04-09,22.935,15.32,2.369694718421757,22.73997099162179
2022-04-10 11:00:00,6.712,11.3,49.09,70.37,5.563416666666667,666.0966666666667,0.0,11,2022-04-10,9.006,59.730000000000004,0.4625113832871401,12.845916827566981
2022-04-10 12:00:00,10.54,12.65,37.88,51.33,6.418983333333333,781.685,0.0,12,2022-04-10,11.594999999999999,44.605000000000004,0.7564431526601697,15.076704928642751
2022-04-10 13:00:00,11.36,13.82,30.97,39.84,6.379183333333333,815.535,0.0,13,2022-04-10,12.59,35.405,0.9418409710545669,15.792003091970878
2022-04-11 11:00:00,10.44,12.66,12.86,25.36,4.741016666666667,730.0433333333333,0.0,11,2022-04-11,11.55,19.11,1.1013046217802858,14.356759965085253
2022-04-11 12:00:00,11.98,14.44,14.08,20.71,5.977783333333333,830.5416666666666,0.0,12,2022-04-11,13.21,17.395,1.2543321934771645,15.930814152791445
2022-04-11 13:00:00,13.58,15.75,12.66,18.95,6.744083333333333,879.61,0.0,13,2022-04-11,14.665,15.805,1.4051405118547478,17.149731257810615
2022-04-12 11:00:00,19.06,22.57,20.84,28.68,6.9533,700.6366666666667,0.0,11,2022-04-12,20.814999999999998,24.759999999999998,1.850064467750843,21.22868485509461
2022-04-12 12:00:00,18.73,20.58,26.99,30.54,8.382383333333333,802.9216666666667,0.0,12,2022-04-12,19.655,28.765,1.6304321363911158,20.895949235566217
2022-04-12 13:00:00,19.35,21.34,24.59,29.29,7.703783333333333,734.8966666666668,0.0,13,2022-04-12,20.345,26.939999999999998,1.7451750645682786,21.09178448970933
2022-04-13 11:00:00,-0.794,2.266,22.33,28.64,7.9037500000000005,742.895,0.0,11,2022-04-13,0.736,25.485,0.48010179016164184,5.894304904265619
2022-04-13 12:00:00,1.174,3.677,19.55,23.72,8.668166666666668,844.2166666666667,0.0,12,2022-04-13,2.4255,21.634999999999998,0.5700428747611204,7.588381164929709
2022-04-13 13:00:00,3.01,5.238,18.09,21.01,8.5646,889.35,0.0,13,2022-04-13,4.1240000000000006,19.55,0.660000808302942,9.093603827960735
2022-04-14 11:00:00,1.08,4.527,27.17,32.06,5.130867647058824,735.0088235294118,0.0,11,2022-04-14,2.8035,29.615000000000002,0.5259613791319545,7.598931882611607
2022-04-14 12:00:00,3.388,6.872,24.05,29.27,4.8326,840.9516666666666,0.0,12,2022-04-14,5.13,26.66,0.6455816272593526,9.820337473807273
2022-04-14 13:00:00,5.496,8.85,22.05,25.94,5.092516666666667,887.3166666666667,0.0,13,2022-04-14,7.173,23.995,0.7705555680526627,11.578812759656971
2022-04-15 11:00:00,-0.614,2.402,43.21,49.35,4.7258000000000004,664.7366666666666,0.0,11,2022-04-15,0.8940000000000001,46.28,0.35009455260301664,5.946721232058959
2022-04-15 12:00:00,1.542,3.625,41.03,46.01,4.67475,636.2616666666667,0.0,12,2022-04-15,2.5835,43.519999999999996,0.415499171207235,7.2220870350828426
2022-04-15 13:00:00,2.297,4.987,36.62,44.11,3.5612166666666667,841.2333333333333,0.0,13,2022-04-15,3.6420000000000003,40.364999999999995,0.4729027077186897,8.777147740474568
2022-04-16 11:00:00,0.788,4.034,36.89,43.78,2.1268666666666665,704.3466666666667,0.0,11,2022-04-16,2.411,40.335,0.43356671264361746,7.284111600000088
2022-04-16 12:00:00,3.03,5.438,34.48,38.82,2.4002166666666667,793.5883333333334,0.0,12,2022-04-16,4.234,36.65,0.5237481222742312,9.051704389369032
2022-04-16 13:00:00,4.534,6.949,33.12,37.39,2.7207833333333338,820.9283333333333,0.0,13,2022-04-16,5.7415,35.254999999999995,0.5946864894909667,10.356058756904766
2022-04-17 11:00:00,9.45,12.24,28.41,32.23,5.6529,745.315,0.0,11,2022-04-17,10.844999999999999,30.32,0.9053175224287888,14.081042092478254
2022-04-17 12:00:00,11.61,14.58,27.25,30.81,4.048066666666667,793.23,0.0,12,2022-04-17,13.094999999999999,29.03,1.069591653606914,15.968047102269974
2022-04-17 13:00:00,13.54,17.15,24.36,28.97,3.7557666666666667,856.3983333333333,0.0,13,2022-04-17,15.344999999999999,26.665,1.2786655079458071,17.843479180145245
2022-04-18 11:00:00,4.404,7.789,20.96,28.52,1.4278166666666665,765.3866666666667,0.0,11,2022-04-18,6.0965,24.740000000000002,0.7084789543171452,10.305513849573472
2022-04-18 12:00:00,6.461,9.45,20.25,23.8,1.9838500000000001,843.5833333333334,0.0,12,2022-04-18,7.9555,22.025,0.8339596462983232,12.014585179534096
2022-04-18 13:00:00,8.21,10.81,18.01,24.92,1.9851666666666667,888.3166666666667,0.0,13,2022-04-18,9.510000000000002,21.465000000000003,0.9331683373925191,13.379714244114181
2022-04-19 11:00:00,11.2,13.47,36.87,39.07,13.934,653.3666666666667,0.0,11,2022-04-19,12.335,37.97,0.8894161302057191,15.078579944535042
2022-04-19 12:00:00,13.23,16.38,35.57,38.18,11.265833333333335,778.1466666666668,0.0,12,2022-04-19,14.805,36.875,1.0630593356332398,17.412427296665136
2022-04-19 13:00:00,15.57,18.05,34.99,38.31,10.616133333333332,879.2666666666667,0.0,13,2022-04-19,16.810000000000002,36.650000000000006,1.212848699718269,19.293502718741845
2022-04-20 11:00:00,13.87,15.7,35.49,39.19,6.062483333333334,748.8933333333333,0.0,11,2022-04-20,14.785,37.34,1.0538684226471104,17.30596745382836
2022-04-20 12:00:00,14.98,17.44,33.19,37.66,6.23775,846.5833333333334,0.0,12,2022-04-20,16.21,35.425,1.1900009657183943,18.690240266374996
2022-04-20 13:00:00,16.21,18.67,26.97,35.87,6.422033333333333,898.6,0.0,13,2022-04-20,17.44,31.419999999999998,1.3664048938333102,19.686612903941704
2022-04-21 11:00:00,14.64,18.29,36.27,41.97,2.7380666666666666,727.7900000000001,0.0,11,2022-04-21,16.465,39.120000000000005,1.1402823239888318,18.568405630216198
2022-04-21 12:00:00,17.77,20.91,31.25,38.17,2.7449333333333334,834.91,0.0,12,2022-04-21,19.34,34.71,1.4653936691292107,20.973164179762644
2022-04-21 13:00:00,20.05,23.25,22.01,35.17,3.6457833333333336,882.6016666666667,0.0,13,2022-04-21,21.65,28.590000000000003,1.8481270787784936,22.59482156910452
2022-04-22 11:00:00,23.22,26.79,30.23,42.82,8.060366666666667,751.8083333333333,0.0,11,2022-04-22,25.005,36.525,2.0113458378907025,24.819227701725147
2022-04-22 12:00:00,26.17,31.35,17.41,32.73,6.970716666666666,852.2233333333334,0.0,12,2022-04-22,28.76,25.07,2.9600760492057145,27.061871395318384
2022-04-22 13:00:00,30.58,33.06,16.09,20.61,8.367983333333333,888.95,0.0,13,2022-04-22,31.82,18.35,3.8429591265580383,28.572434266490845
2022-04-23 11:00:00,8.36,10.44,54.0,66.7,8.099816666666666,624.735,0.0,11,2022-04-23,9.399999999999999,60.35,0.467653874737489,13.03647438163064
2022-04-23 12:00:00,8.83,10.44,48.72,59.12,7.8242,751.7233333333334,0.0,12,2022-04-23,9.635,53.92,0.552153214355666,13.562859505850952
2022-04-23 13:00:00,9.02,10.96,43.78,54.0,8.464616666666666,779.475,0.0,13,2022-04-23,9.99,48.89,0.6271912538768519,13.860035181878564
2022-04-24 11:00:00,9.07,10.92,40.09,46.62,9.699633333333333,568.7133333333334,0.0,11,2022-04-24,9.995000000000001,43.355000000000004,0.6953464049720217,13.027894379457235
2022-04-24 12:00:00,9.35,12.0,37.41,43.98,8.963733333333332,656.3678571428571,0.0,12,2022-04-24,10.675,40.69499999999999,0.7618456373845683,13.829861325792375
2022-04-24 13:00:00,10.2,12.05,37.27,41.78,8.4632,566.4577777777778,0.0,13,2022-04-24,11.125,39.525000000000006,0.800484191609318,13.85065014438871
2022-04-25 11:00:00,8.5,10.92,30.24,42.53,5.1007,778.4633333333334,0.0,11,2022-04-25,9.71,36.385,0.7661170454059107,13.411451950828098
2022-04-25 12:00:00,9.87,12.04,24.64,33.21,5.004816666666667,876.2,0.0,12,2022-04-25,10.954999999999998,28.925,0.9302243918788641,14.598724631775648
2022-04-25 13:00:00,11.04,13.82,21.39,27.35,4.842016666666667,919.7,0.0,13,2022-04-25,12.43,24.37,1.0912129747900892,15.80079118655437
2022-04-26 11:00:00,15.25,18.29,19.93,23.9,8.505233333333333,766.2883333333334,0.0,11,2022-04-26,16.77,21.915,1.4911623083794003,18.459723819516537
2022-04-26 12:00:00,17.91,20.12,18.24,20.77,8.6998,851.8783333333333,0.0,12,2022-04-26,19.015,19.505,1.7704476732812962,20.30747504040879
2022-04-26 13:00:00,19.36,21.57,17.45,20.5,8.401183333333334,904.7333333333333,0.0,13,2022-04-26,20.465,18.975,1.9498191251229804,21.493878935238346
2022-04-27 11:00:00,16.35,19.26,25.98,30.86,1.5139500000000001,521.1966666666666,0.0,11,2022-04-27,17.805,28.42,1.4593860645956807,18.548428539669594
2022-04-27 12:00:00,18.54,21.95,21.68,28.07,2.2466333333333335,534.4066666666666,0.0,12,2022-04-27,20.244999999999997,24.875,1.7834525716888134,20.247567104384554
2022-04-27 13:00:00,21.31,22.72,21.71,24.15,4.297216666666667,689.8466666666667,0.0,13,2022-04-27,22.015,22.93,2.03954150938998,21.960178144717865
2022-04-28 11:00:00,16.01,18.52,42.83,51.19,4.162416666666667,740.0516666666666,0.0,11,2022-04-28,17.265,47.01,1.0441738271442749,19.44667878397414
2022-04-28 12:00:00,17.75,20.34,39.68,44.66,4.631183333333333,824.9300000000001,0.0,12,2022-04-28,19.045,42.17,1.2743244632323987,20.958634528313024
2022-04-28 13:00:00,19.35,22.08,37.1,42.14,4.279583333333333,893.5833333333334,0.0,13,2022-04-28,20.715,39.620000000000005,1.4755661825489623,22.360020701970672
2022-04-29 11:00:00,13.59,15.53,71.18,77.98,4.794183333333334,260.47,0.0,11,2022-04-29,14.559999999999999,74.58000000000001,0.4213705147422293,16.317857753623766
2022-04-29 12:00:00,15.1,17.59,70.39,78.53,3.3629333333333333,485.495,0.0,12,2022-04-29,16.345,74.46000000000001,0.47472322486037066,18.581033823952463
2022-04-29 13:00:00,15.35,17.15,74.81,83.6,2.12505,165.27133333333333,0.0,13,2022-04-29,16.25,79.205,0.38419296229548144,17.508869871338216
2022-04-30 11:00:00,9.27,11.77,49.81,59.63,11.353433333333333,697.1800000000001,0.0,11,2022-04-30,10.52,54.72,0.5756956746464491,14.10777127176265
2022-04-30 12:00:00,10.54,12.52,45.71,55.53,11.122000000000002,680.9033333333333,0.0,12,2022-04-30,11.53,50.620000000000005,0.6714116141666902,14.790714826124963
2022-04-30 13:00:00,11.76,13.69,42.38,51.66,10.676833333333333,698.14,0.0,13,2022-04-30,12.725,47.019999999999996,0.7793568090195983,15.734172626921582
2022-05-01 11:00:00,10.99,13.25,41.36,51.21,3.1780666666666666,777.0033333333333,0.0,11,2022-05-01,12.120000000000001,46.285,0.7593692962870068,15.512826187050509
2022-05-01 12:00:00,12.63,14.84,35.46,46.67,3.30615,883.9166666666666,0.0,12,2022-05-01,13.735,41.065,0.9260575994519766,17.050374814127967
2022-05-01 13:00:00,13.93,16.16,31.64,44.53,2.72275,904.45,0.0,13,2022-05-01,15.045,38.085,1.058927987201259,18.069279418558175
2022-05-02 11:00:00,0.51,2.071,92.8,95.2,4.770833333333333,23.9005,1.778,11,2022-05-02,1.2905000000000002,94.0,0.04023630428425582,4.49804410878783
2022-05-02 12:00:00,0.133,0.89,94.8,96.4,3.8665833333333333,62.30616666666666,0.762,12,2022-05-02,0.5115000000000001,95.6,0.027892262914120086,3.972632802107859
2022-05-02 13:00:00,0.418,1.321,94.8,96.3,4.18315,82.9935,2.794,13,2022-05-02,0.8694999999999999,95.55,0.028949476809968747,4.354965508625545
2022-05-03 11:00:00,4.595,5.826,72.68,84.1,1.48275,277.07666666666665,0.0,11,2022-05-03,5.2105,78.39,0.1912942919637304,8.575526609985925
2022-05-03 12:00:00,5.344,7.282,63.77,77.8,1.4966000000000002,430.06166666666667,0.0,12,2022-05-03,6.313000000000001,70.785,0.2791690032805138,9.942730778576589
2022-05-03 13:00:00,6.521,8.78,60.64,72.57,2.2789,866.189090909091,0.0,13,2022-05-03,7.650499999999999,66.60499999999999,0.34981230466010504,12.530368976424667
2022-05-04 11:00:00,6.347,7.154,86.7,90.4,1.1683833333333333,73.90766666666667,0.0,11,2022-05-04,6.750500000000001,88.55000000000001,0.11276226889782918,9.318106543431481
2022-05-04 12:00:00,6.205,6.869,90.3,94.0,1.5071333333333332,62.7025,0.0,12,2022-05-04,6.537,92.15,0.07618026946470148,9.146187359276183
2022-05-04 13:00:00,6.3,7.248,93.1,95.9,1.6882833333333334,102.735,0.0,13,2022-05-04,6.774,94.5,0.054252927348859704,9.524285755344152
2022-05-05 11:00:00,7.817,9.45,84.0,90.9,1.36135,263.79,0.0,11,2022-05-05,8.6335,87.45,0.14055287010989104,11.580608338340657
2022-05-05 12:00:00,9.03,10.58,76.79,88.3,1.5541833333333335,413.00166666666667,0.0,12,2022-05-05,9.805,82.545,0.21155611742426036,13.019099463068157
2022-05-05 13:00:00,10.04,11.01,73.36,81.5,1.9676166666666668,273.4583333333333,0.0,13,2022-05-05,10.524999999999999,77.43,0.2870536051269678,13.047626439232562
2022-05-06 11:00:00,14.25,17.58,58.27,71.38,5.016966666666667,762.4150000000001,0.0,11,2022-05-06,15.915,64.825,0.6361181471707394,18.942131186602428
2022-05-06 12:00:00,16.44,19.23,51.96,64.9,4.933083333333333,792.8466666666667,0.0,12,2022-05-06,17.835,58.43000000000001,0.8491391983862503,20.41016149567327
2022-05-06 13:00:00,18.89,21.53,49.96,56.9,5.628333333333333,896.565,0.0,13,2022-05-06,20.21,53.43,1.1031740491568756,22.471075128722532
2022-05-07 11:00:00,17.42,20.77,57.88,66.98,5.0192499999999995,641.6083333333333,0.0,11,2022-05-07,19.095,62.43000000000001,0.8304662663744546,21.004103080423707
2022-05-07 12:00:00,20.44,23.69,49.54,61.7,6.466633333333333,857.2133333333334,0.0,12,2022-05-07,22.065,55.620000000000005,1.1780334607416871,23.838648148591222
2022-05-07 13:00:00,23.35,26.7,41.49,52.55,8.127283333333333,880.7116666666666,0.0,13,2022-05-07,25.025,47.019999999999996,1.680789453021623,25.767096126451975
2022-05-08 11:00:00,18.41,20.39,43.29,65.35,2.1874166666666666,616.0816666666667,0.0,11,2022-05-08,19.4,54.31999999999999,1.029093201758989,20.892100690782804
2022-05-08 12:00:00,19.63,20.86,39.3,55.23,3.508166666666667,879.8416666666667,0.0,12,2022-05-08,20.244999999999997,47.265,1.2519184208720078,22.227314123068922
2022-05-08 13:00:00,19.71,21.97,37.13,51.14,1.79315,871.5220338983052,0.0,13,2022-05-08,20.84,44.135000000000005,1.3757695011707285,22.536261341946517
2022-05-09 11:00:00,15.83,19.04,49.63,67.91,3.7005666666666666,776.86,0.0,11,2022-05-09,17.435,58.769999999999996,0.8212173657816508,20.046694819616604
2022-05-09 12:00:00,18.51,20.82,40.72,54.05,5.751833333333334,872.4833333333333,0.0,12,2022-05-09,19.665,47.385,1.205003824853588,21.76498612062896
2022-05-09 13:00:00,20.29,21.9,30.04,46.3,5.345616666666667,914.5666666666667,0.0,13,2022-05-09,21.095,38.17,1.5467114158134172,22.66090178040388
2022-05-10 11:00:00,18.43,20.39,33.01,41.0,5.477866666666667,791.2516666666667,0.0,11,2022-05-10,19.41,37.004999999999995,1.4200537484008342,20.947002898152125
2022-05-10 12:00:00,19.77,21.99,29.56,36.33,4.334183333333333,886.9833333333333,0.0,12,2022-05-10,20.88,32.945,1.6554087670022175,22.21969895451345
2022-05-10 13:00:00,21.09,22.74,27.83,36.86,3.2632,926.2,0.0,13,2022-05-10,21.915,32.345,1.779505273054,23.077467354071704
2022-05-11 11:00:00,19.73,24.56,45.9,71.91,3.5149,481.35999999999996,0.0,11,2022-05-11,22.145,58.905,1.0961633422610413,22.711473153721492
2022-05-11 12:00:00,23.29,25.23,46.97,58.8,3.6251,587.2516666666667,0.0,12,2022-05-11,24.259999999999998,52.885,1.4279623505042922,24.44103542510211
2022-05-11 13:00:00,24.71,27.01,41.45,52.95,3.6011333333333337,843.7383333333333,0.0,13,2022-05-11,25.86,47.2,1.760204653148753,26.248987419600976
2022-05-12 11:00:00,24.47,26.12,45.07,55.89,4.89115,442.3933333333333,0.0,11,2022-05-12,25.295,50.480000000000004,1.5964601608291213,24.590159433464443
2022-05-12 12:00:00,25.5,27.25,40.37,50.61,4.2144,512.0183333333333,0.0,12,2022-05-12,26.375,45.489999999999995,1.8733335842598342,25.371980469489905
2022-05-12 13:00:00,25.97,27.25,36.61,48.48,4.7421999999999995,288.2866666666667,0.0,13,2022-05-12,26.61,42.545,2.002061253739121,24.60671451541161
2022-05-13 11:00:00,18.85,20.96,19.52,28.72,3.6545166666666664,806.4916666666667,0.0,11,2022-05-13,19.905,24.119999999999997,1.7638804409251216,20.93244419399191
2022-05-13 12:00:00,20.29,21.99,17.65,27.4,4.569,899.9666666666667,0.0,12,2022-05-13,21.14,22.525,1.9434392582592883,22.073696408857366
2022-05-13 13:00:00,21.28,22.93,17.31,25.43,4.3141,936.9666666666667,0.0,13,2022-05-13,22.105,21.369999999999997,2.0922652778609443,22.826948680434967
2022-05-14 11:00:00,18.78,20.29,27.46,39.61,3.8300666666666667,803.3883333333334,0.0,11,2022-05-14,19.535,33.535,1.5099620776607348,20.967864154058606
2022-05-14 12:00:00,19.02,21.28,28.48,38.69,3.5628666666666664,893.1,0.0,12,2022-05-14,20.15,33.585,1.5674481627080632,21.73355016407331
2022-05-14 13:00:00,20.61,22.49,26.11,36.49,3.3455166666666667,932.6,0.0,13,2022-05-14,21.549999999999997,31.3,1.7671534156915871,22.800227547247196
2022-05-15 11:00:00,17.74,19.53,44.11,58.25,1.9615666666666667,769.3283333333333,0.0,11,2022-05-15,18.634999999999998,51.18,1.048581207039432,20.734656416459487
2022-05-15 12:00:00,18.73,21.51,35.1,53.51,4.436850000000001,901.66,0.0,12,2022-05-15,20.12,44.305,1.3120111998549464,22.107793760210328
2022-05-15 13:00:00,20.28,22.55,32.47,42.61,5.085433333333333,848.4449999999999,0.0,13,2022-05-15,21.415,37.54,1.5934249512780934,22.640141320646766
2022-05-16 11:00:00,21.1,23.29,44.03,55.88,5.717116666666667,782.2516666666667,0.0,11,2022-05-16,22.195,49.955,1.3389636789303336,23.456033498884352
2022-05-16 12:00:00,22.77,24.99,40.03,49.74,6.15855,872.4833333333333,0.0,12,2022-05-16,23.88,44.885000000000005,1.6327778876613,24.811763729557782
2022-05-16 13:00:00,24.52,26.68,36.95,44.77,6.701333333333333,908.3,0.0,13,2022-05-16,25.6,40.86,1.9414308698060754,25.985975238781194
2022-05-17 11:00:00,19.77,21.56,55.33,70.79,1.9625,602.4283333333333,0.0,11,2022-05-17,20.665,63.06,0.8999646552197917,22.13210041659797
2022-05-17 12:00:00,21.28,23.91,50.72,62.96,1.6581833333333333,834.5516666666666,0.0,12,2022-05-17,22.595,56.84,1.1831661473438575,24.21298991968474
2022-05-17 13:00:00,22.94,25.07,46.42,60.62,2.0952,808.715,0.0,13,2022-05-17,24.005000000000003,53.519999999999996,1.3873411286591248,25.053207863444275
2022-05-18 11:00:00,22.39,24.6,32.02,47.91,1.6168,793.8766666666667,0.0,11,2022-05-18,23.495,39.965,1.737808274346115,24.04939633553147
2022-05-18 12:00:00,23.98,26.81,31.07,39.92,1.7049833333333335,887.5166666666667,0.0,12,2022-05-18,25.395,35.495000000000005,2.0919481997244977,25.516633443732815
2022-05-18 13:00:00,25.58,27.71,30.42,39.62,2.0786000000000002,929.5666666666667,0.0,13,2022-05-18,26.645,35.019999999999996,2.268942645989292,26.494666496648858
2022-05-19 11:00:00,26.08,30.59,14.33,34.55,4.0194,754.045,0.0,11,2022-05-19,28.335,24.439999999999998,2.9123010069239093,26.417771039960332
2022-05-19 12:00:00,29.92,31.94,12.77,17.51,5.6129999999999995,839.5550000000001,0.0,12,2022-05-19,30.93,15.14,3.7972469543369494,27.691534416211425
2022-05-19 13:00:00,29.1,31.42,13.45,17.57,6.537866666666667,567.0066666666667,0.0,13,2022-05-19,30.26,15.51,3.6387762228394815,26.384497810216086
2022-05-20 11:00:00,10.77,12.1,38.63,51.94,4.282033333333334,238.465,0.0,11,2022-05-20,11.434999999999999,45.285,0.7392857038191781,13.06111322946219
2022-05-20 12:00:00,11.53,12.34,37.35,42.8,5.0607,274.885,0.0,12,2022-05-20,11.934999999999999,40.075,0.836890794089665,13.482055848569983
2022-05-20 13:00:00,11.43,12.43,39.65,46.21,5.18325,308.34166666666664,0.0,13,2022-05-20,11.93,42.93,0.7967560265497733,13.652999594836162
2022-05-21 11:00:00,6.764,9.37,42.06,54.62,3.44195,557.06,0.0,11,2022-05-21,8.067,48.34,0.556726352730714,11.510746788540464
2022-05-21 12:00:00,8.03,11.57,33.18,50.45,3.144633333333333,846.1183333333333,0.0,12,2022-05-21,9.8,41.815,0.7049706391763664,13.815206739860935
2022-05-21 13:00:00,9.33,12.07,32.36,40.48,2.2048,748.724074074074,0.0,13,2022-05-21,10.7,36.42,0.8181251158945723,14.093252841212127
2022-05-22 11:00:00,13.73,15.92,26.7,33.47,2.1718166666666665,814.8866666666667,0.0,11,2022-05-22,14.825,30.085,1.1789258788361423,17.390410809020928
2022-05-22 12:00:00,15.02,17.49,22.09,31.4,3.0459166666666664,924.5833333333334,0.0,12,2022-05-22,16.255,26.744999999999997,1.353836367647021,18.764828933578485
2022-05-22 13:00:00,16.1,17.85,23.85,30.18,3.5035499999999997,851.9333333333333,0.0,13,2022-05-22,16.975,27.015,1.4120127226962307,19.052598218757133
2022-05-23 11:00:00,7.012,7.77,91.2,93.3,1.5552333333333332,96.13666666666667,1.27,11,2022-05-23,7.391,92.25,0.07975346807736904,10.001005804621148
2022-05-23 12:00:00,7.248,7.912,90.0,92.5,1.5508666666666666,67.54966666666667,1.27,12,2022-05-23,7.58,91.25,0.09121574942077484,10.04876099667321
2022-05-23 13:00:00,7.058,7.627,91.5,93.4,1.61265,62.11466666666667,1.27,13,2022-05-23,7.342499999999999,92.45,0.0774377673937107,9.84309157061245
2022-05-24 11:00:00,10.63,11.77,67.21,74.89,2.3893666666666666,268.5566666666667,0.0,11,2022-05-24,11.2,71.05,0.3851126113602552,13.475535046860964
2022-05-24 12:00:00,10.91,12.93,58.19,73.12,3.1330666666666667,311.075,0.0,12,2022-05-24,11.92,65.655,0.47917534185161403,14.114358254315158
2022-05-24 13:00:00,12.4,13.78,51.01,62.89,4.382883333333334,393.385,0.0,13,2022-05-24,13.09,56.95,0.6485962253520334,15.17468297323955
2022-05-25 11:00:00,12.42,14.44,56.02,66.17,7.833783333333333,740.5300000000001,0.0,11,2022-05-25,13.43,61.095,0.5993018761727803,16.756967279549468
2022-05-25 12:00:00,13.16,16.17,47.44,60.69,8.228966666666667,867.0666666666667,0.0,12,2022-05-25,14.665000000000001,54.065,0.7666147563637727,18.031691936605863
2022-05-25 13:00:00,14.6,16.92,44.19,52.34,7.453466666666667,749.0566666666667,0.0,13,2022-05-25,15.760000000000002,48.265,0.9263666984271618,18.33966662061395
