system:index,datetime_utc,pa,ppt,swin,ta,timestamp_ms,.geo
A20230401_0000,2023-04-01 00:00,90270.703125,0.01269999984651804,34.013999938964844,6.25,1680307200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0100,2023-04-01 01:00,90382.8984375,0.0,1.340000033378601,4.75,1680310800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0200,2023-04-01 02:00,90495.203125,0.0,0.0,3.240020751953125,1680314400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0300,2023-04-01 03:00,90607.3984375,0.0,0.0,1.730010986328125,1680318000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0400,2023-04-01 04:00,90743.296875,0.0,0.0,1.459991455078125,1680321600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0500,2023-04-01 05:00,90879.203125,0.0,0.0,1.17999267578125,1680325200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0600,2023-04-01 06:00,91015.0,0.0,0.0,0.899993896484375,1680328800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0700,2023-04-01 07:00,91127.8984375,0.0,0.0,0.300018310546875,1680332400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0800,2023-04-01 08:00,91240.796875,0.0,0.0,-0.29998779296875,1680336000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_0900,2023-04-01 09:00,91353.796875,0.0,0.0,-0.889984130859375,1680339600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1000,2023-04-01 10:00,91382.796875,0.0,0.0,-1.009979248046875,1680343200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1100,2023-04-01 11:00,91411.8984375,0.0,0.0,-1.1300048828125,1680346800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1200,2023-04-01 12:00,91441.0,0.0,0.0,-1.25,1680350400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1300,2023-04-01 13:00,91379.5,0.0,76.6500015258789,0.110015869140625,1680354000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1400,2023-04-01 14:00,91318.0,0.0,242.531005859375,1.480010986328125,1680357600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1500,2023-04-01 15:00,91256.5,0.0,392.14599609375,2.839996337890625,1680361200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1600,2023-04-01 16:00,91255.0,0.0,546.7169799804688,5.70001220703125,1680364800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1700,2023-04-01 17:00,91253.5,0.0,678.7329711914062,8.55999755859375,1680368400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1800,2023-04-01 18:00,91252.203125,0.0,756.5900268554688,11.42999267578125,1680372000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_1900,2023-04-01 19:00,91166.6015625,0.0,757.9190063476562,13.110015869140625,1680375600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_2000,2023-04-01 20:00,91081.0,0.0,726.0960083007812,14.790008544921875,1680379200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_2100,2023-04-01 21:00,90995.5,0.0,644.8579711914062,16.470001220703125,1680382800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_2200,2023-04-01 22:00,90900.703125,0.0,503.4580078125,16.52001953125,1680386400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230401_2300,2023-04-01 23:00,90805.8984375,0.0,340.74200439453125,16.57000732421875,1680390000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0000,2023-04-02 00:00,90711.203125,0.0,123.91799926757812,16.6199951171875,1680393600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0100,2023-04-02 01:00,90605.1015625,0.0,6.835999965667725,14.279998779296875,1680397200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0200,2023-04-02 02:00,90499.1015625,0.0,0.0,11.94000244140625,1680400800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0300,2023-04-02 03:00,90393.203125,0.0,0.0,9.600006103515625,1680404400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0400,2023-04-02 04:00,90423.1015625,0.0,0.0,8.790008544921875,1680408000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0500,2023-04-02 05:00,90453.0,0.0,0.0,7.980010986328125,1680411600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0600,2023-04-02 06:00,90483.0,0.0,0.0,7.160003662109375,1680415200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0700,2023-04-02 07:00,90429.5,0.0,0.0,6.67999267578125,1680418800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0800,2023-04-02 08:00,90376.0,0.0,0.0,6.19000244140625,1680422400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_0900,2023-04-02 09:00,90322.6015625,0.0,0.0,5.70001220703125,1680426000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1000,2023-04-02 10:00,90293.703125,0.0,0.0,5.44000244140625,1680429600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1100,2023-04-02 11:00,90264.8984375,0.0,0.0,5.19000244140625,1680433200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1200,2023-04-02 12:00,90236.0,0.0,0.0,4.92999267578125,1680436800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1300,2023-04-02 13:00,90283.203125,0.0,76.46800231933594,6.420013427734375,1680440400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1400,2023-04-02 14:00,90330.296875,0.0,232.3419952392578,7.920013427734375,1680444000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1500,2023-04-02 15:00,90377.5,0.0,261.9849853515625,9.410003662109375,1680447600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1600,2023-04-02 16:00,90381.6015625,0.0,364.12298583984375,11.20001220703125,1680451200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1700,2023-04-02 17:00,90385.703125,0.0,451.32501220703125,12.990020751953125,1680454800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1800,2023-04-02 18:00,90389.8984375,0.0,377.18798828125,14.779998779296875,1680458400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_1900,2023-04-02 19:00,90370.5,0.0,377.6820068359375,14.8699951171875,1680462000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_2000,2023-04-02 20:00,90351.203125,0.0,361.7919921875,14.95001220703125,1680465600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_2100,2023-04-02 21:00,90331.796875,0.0,455.1809997558594,15.040008544921875,1680469200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_2200,2023-04-02 22:00,90295.796875,0.0,355.7070007324219,15.08001708984375,1680472800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230402_2300,2023-04-02 23:00,90259.703125,0.0,241.31199645996094,15.1199951171875,1680476400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0000,2023-04-03 00:00,90223.703125,0.0,103.13700103759766,15.149993896484375,1680480000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0100,2023-04-03 01:00,90263.1015625,0.0,7.258999824523926,13.779998779296875,1680483600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0200,2023-04-03 02:00,90302.5,0.0,0.0,12.399993896484375,1680487200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0300,2023-04-03 03:00,90342.0,0.0,0.0,11.029998779296875,1680490800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0400,2023-04-03 04:00,90368.5,0.0,0.0,10.410003662109375,1680494400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0500,2023-04-03 05:00,90395.0,0.0,0.0,9.790008544921875,1680498000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0600,2023-04-03 06:00,90421.6015625,0.0,0.0,9.160003662109375,1680501600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0700,2023-04-03 07:00,90372.3984375,0.0,0.0,8.360015869140625,1680505200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0800,2023-04-03 08:00,90323.203125,0.0,0.0,7.550018310546875,1680508800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_0900,2023-04-03 09:00,90274.0,0.0,0.0,6.740020751953125,1680512400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1000,2023-04-03 10:00,90338.1015625,0.0,0.0,5.910003662109375,1680516000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1100,2023-04-03 11:00,90402.296875,0.0,0.0,5.089996337890625,1680519600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1200,2023-04-03 12:00,90466.3984375,0.0,0.0,4.260009765625,1680523200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1300,2023-04-03 13:00,90407.703125,0.0,84.1240005493164,5.510009765625,1680526800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1400,2023-04-03 14:00,90349.1015625,0.0,246.21299743652344,6.760009765625,1680530400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1500,2023-04-03 15:00,90290.3984375,0.0,376.5979919433594,8.010009765625,1680534000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1600,2023-04-03 16:00,90350.1015625,0.0,521.8410034179688,8.95001220703125,1680537600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1700,2023-04-03 17:00,90409.8984375,0.0,645.7999877929688,9.8800048828125,1680541200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1800,2023-04-03 18:00,90469.6015625,0.0,497.9849853515625,10.82000732421875,1680544800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_1900,2023-04-03 19:00,90425.3984375,0.0,498.4179992675781,10.670013427734375,1680548400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_2000,2023-04-03 20:00,90381.296875,0.0,477.406005859375,10.52001953125,1680552000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_2100,2023-04-03 21:00,90337.1015625,0.0,389.45001220703125,10.3800048828125,1680555600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_2200,2023-04-03 22:00,90314.0,0.0,304.6239929199219,9.740020751953125,1680559200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230403_2300,2023-04-03 23:00,90290.8984375,0.0,207.13699340820312,9.100006103515625,1680562800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0000,2023-04-04 00:00,90267.796875,0.0,102.04399871826172,8.459991455078125,1680566400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0100,2023-04-04 01:00,90156.796875,0.0,8.684000015258789,7.420013427734375,1680570000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0200,2023-04-04 02:00,90045.8984375,0.0,0.0,6.3699951171875,1680573600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0300,2023-04-04 03:00,89934.8984375,0.0,0.0,5.33001708984375,1680577200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0400,2023-04-04 04:00,89877.796875,0.0,0.0,4.779998779296875,1680580800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0500,2023-04-04 05:00,89820.6015625,0.0,0.0,4.240020751953125,1680584400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0600,2023-04-04 06:00,89763.5,0.0,0.0,3.69000244140625,1680588000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0700,2023-04-04 07:00,89741.1015625,0.0,0.0,3.3699951171875,1680591600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0800,2023-04-04 08:00,89718.796875,0.0,0.0,3.040008544921875,1680595200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_0900,2023-04-04 09:00,89696.3984375,0.0,0.0,2.720001220703125,1680598800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1000,2023-04-04 10:00,89668.8984375,0.0,0.0,1.850006103515625,1680602400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1100,2023-04-04 11:00,89641.3984375,0.0,0.0,0.990020751953125,1680606000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1200,2023-04-04 12:00,89613.8984375,0.0,0.0,0.1199951171875,1680609600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1300,2023-04-04 13:00,89622.0,0.0,66.52799987792969,0.730010986328125,1680613200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1400,2023-04-04 14:00,89630.1015625,0.0,188.07699584960938,1.339996337890625,1680616800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1500,2023-04-04 15:00,89638.203125,0.0,284.54400634765625,1.95001220703125,1680620400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1600,2023-04-04 16:00,89671.1015625,0.0,393.12200927734375,2.860015869140625,1680624000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1700,2023-04-04 17:00,89703.8984375,0.0,485.7550048828125,3.760009765625,1680627600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1800,2023-04-04 18:00,89736.796875,0.0,514.0380249023438,4.670013427734375,1680631200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_1900,2023-04-04 19:00,89784.5,0.0,514.2620239257812,4.660003662109375,1680634800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_2000,2023-04-04 20:00,89832.1015625,0.0,492.5400085449219,4.649993896484375,1680638400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_2100,2023-04-04 21:00,89879.796875,0.0,381.2869873046875,4.6400146484375,1680642000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_2200,2023-04-04 22:00,89997.8984375,0.0,298.5140075683594,3.670013427734375,1680645600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230404_2300,2023-04-04 23:00,90116.1015625,0.0,203.44500732421875,2.69000244140625,1680649200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0000,2023-04-05 00:00,90234.296875,0.0,112.27100372314453,1.720001220703125,1680652800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0100,2023-04-05 01:00,90263.796875,0.0,11.152999877929688,0.52001953125,1680656400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0200,2023-04-05 02:00,90293.296875,0.0,0.0,-0.69000244140625,1680660000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0300,2023-04-05 03:00,90322.796875,0.0,0.0,-1.889984130859375,1680663600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0400,2023-04-05 04:00,90380.1015625,0.0,0.0,-2.329986572265625,1680667200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0500,2023-04-05 05:00,90437.3984375,0.0,0.0,-2.759979248046875,1680670800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0600,2023-04-05 06:00,90494.703125,0.0,0.0,-3.19000244140625,1680674400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0700,2023-04-05 07:00,90601.703125,0.0,0.0,-3.16998291015625,1680678000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0800,2023-04-05 08:00,90708.6015625,0.0,0.0,-3.149993896484375,1680681600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_0900,2023-04-05 09:00,90815.6015625,0.0,0.0,-3.1199951171875,1680685200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1000,2023-04-05 10:00,90899.296875,0.0,0.0,-3.009979248046875,1680688800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1100,2023-04-05 11:00,90982.8984375,0.0,0.0,-2.899993896484375,1680692400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1200,2023-04-05 12:00,91066.6015625,0.0,0.0,-2.790008544921875,1680696000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1300,2023-04-05 13:00,91135.1015625,0.0,60.89799880981445,-2.3599853515625,1680699600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1400,2023-04-05 14:00,91203.6015625,0.0,166.70199584960938,-1.92999267578125,1680703200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1500,2023-04-05 15:00,91272.1015625,0.0,377.1820068359375,-1.5,1680706800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1600,2023-04-05 16:00,91298.3984375,0.0,519.6079711914062,0.100006103515625,1680710400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1700,2023-04-05 17:00,91324.703125,0.0,641.0759887695312,1.69000244140625,1680714000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1800,2023-04-05 18:00,91351.1015625,0.0,777.9920043945312,3.290008544921875,1680717600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_1900,2023-04-05 19:00,91333.0,0.0,778.0,4.27001953125,1680721200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_2000,2023-04-05 20:00,91314.8984375,0.0,745.0770263671875,5.240020751953125,1680724800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_2100,2023-04-05 21:00,91296.796875,0.0,667.2559814453125,6.220001220703125,1680728400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_2200,2023-04-05 22:00,91384.1015625,0.0,522.8759765625,6.260009765625,1680732000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230405_2300,2023-04-05 23:00,91471.3984375,0.0,357.1549987792969,6.290008544921875,1680735600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0000,2023-04-06 00:00,91558.6015625,0.0,143.2310028076172,6.32000732421875,1680739200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0100,2023-04-06 01:00,91519.203125,0.0,16.20199966430664,4.300018310546875,1680742800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0200,2023-04-06 02:00,91479.796875,0.0,0.0,2.279998779296875,1680746400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0300,2023-04-06 03:00,91440.3984375,0.0,0.0,0.25,1680750000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0400,2023-04-06 04:00,91535.796875,0.0,0.0,0.300018310546875,1680753600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0500,2023-04-06 05:00,91631.203125,0.0,0.0,0.350006103515625,1680757200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0600,2023-04-06 06:00,91726.6015625,0.0,0.0,0.3900146484375,1680760800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0700,2023-04-06 07:00,91762.1015625,0.0,0.0,-0.1199951171875,1680764400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0800,2023-04-06 08:00,91797.6015625,0.0,0.0,-0.6300048828125,1680768000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_0900,2023-04-06 09:00,91833.1015625,0.0,0.0,-1.149993896484375,1680771600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1000,2023-04-06 10:00,91887.3984375,0.0,0.0,-1.17999267578125,1680775200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1100,2023-04-06 11:00,91941.796875,0.0,0.0,-1.199981689453125,1680778800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1200,2023-04-06 12:00,91996.203125,0.0,0.0,-1.22998046875,1680782400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1300,2023-04-06 13:00,92009.703125,0.0,96.90399932861328,0.540008544921875,1680786000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1400,2023-04-06 14:00,92023.203125,0.0,257.4179992675781,2.32000732421875,1680789600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1500,2023-04-06 15:00,92036.703125,0.0,417.739990234375,4.100006103515625,1680793200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1600,2023-04-06 16:00,92006.3984375,0.0,573.8629760742188,6.25,1680796800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1700,2023-04-06 17:00,91976.203125,0.0,706.9650268554688,8.399993896484375,1680800400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1800,2023-04-06 18:00,91946.0,0.0,785.6270141601562,10.55999755859375,1680804000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_1900,2023-04-06 19:00,91998.796875,0.0,785.3070068359375,11.25,1680807600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_2000,2023-04-06 20:00,92051.6015625,0.0,752.0150146484375,11.94000244140625,1680811200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_2100,2023-04-06 21:00,92104.296875,0.0,659.8359985351562,12.6400146484375,1680814800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_2200,2023-04-06 22:00,92026.796875,0.0,517.5250244140625,12.300018310546875,1680818400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230406_2300,2023-04-06 23:00,91949.3984375,0.0,354.2820129394531,11.959991455078125,1680822000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0000,2023-04-07 00:00,91871.8984375,0.0,140.98500061035156,11.6199951171875,1680825600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0100,2023-04-07 01:00,91888.6015625,0.0,17.82900047302246,10.02001953125,1680829200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0200,2023-04-07 02:00,91905.296875,0.0,0.0,8.42999267578125,1680832800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0300,2023-04-07 03:00,91922.0,0.0,0.0,6.83001708984375,1680836400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0400,2023-04-07 04:00,91951.1015625,0.0,0.0,5.980010986328125,1680840000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0500,2023-04-07 05:00,91980.203125,0.0,0.0,5.1199951171875,1680843600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0600,2023-04-07 06:00,92009.296875,0.0,0.0,4.27001953125,1680847200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0700,2023-04-07 07:00,92014.796875,0.0,0.0,3.42999267578125,1680850800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0800,2023-04-07 08:00,92020.296875,0.0,0.0,2.600006103515625,1680854400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_0900,2023-04-07 09:00,92025.796875,0.0,0.0,1.760009765625,1680858000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1000,2023-04-07 10:00,92028.796875,0.0,0.0,1.42999267578125,1680861600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1100,2023-04-07 11:00,92031.796875,0.0,0.0,1.110015869140625,1680865200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1200,2023-04-07 12:00,92034.703125,0.0,0.0,0.779998779296875,1680868800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1300,2023-04-07 13:00,91998.6015625,0.0,105.56600189208984,2.779998779296875,1680872400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1400,2023-04-07 14:00,91962.5,0.0,272.66900634765625,4.790008544921875,1680876000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1500,2023-04-07 15:00,91926.3984375,0.0,418.4230041503906,6.790008544921875,1680879600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1600,2023-04-07 16:00,91871.203125,0.0,573.2219848632812,9.05999755859375,1680883200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1700,2023-04-07 17:00,91816.1015625,0.0,705.1500244140625,11.33001708984375,1680886800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1800,2023-04-07 18:00,91761.0,0.0,782.52099609375,13.600006103515625,1680890400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_1900,2023-04-07 19:00,91694.703125,0.0,781.8820190429688,14.970001220703125,1680894000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_2000,2023-04-07 20:00,91628.3984375,0.0,748.6790161132812,16.339996337890625,1680897600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_2100,2023-04-07 21:00,91562.1015625,0.0,670.06201171875,17.709991455078125,1680901200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_2200,2023-04-07 22:00,91442.3984375,0.0,526.0120239257812,17.55999755859375,1680904800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230407_2300,2023-04-07 23:00,91322.703125,0.0,360.87701416015625,17.399993896484375,1680908400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0000,2023-04-08 00:00,91203.0,0.0,145.01699829101562,17.240020751953125,1680912000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0100,2023-04-08 01:00,91272.3984375,0.0,20.21500015258789,15.350006103515625,1680915600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0200,2023-04-08 02:00,91341.8984375,0.0,0.0,13.45001220703125,1680919200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0300,2023-04-08 03:00,91411.3984375,0.0,0.0,11.55999755859375,1680922800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0400,2023-04-08 04:00,91448.0,0.0,0.0,10.77001953125,1680926400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0500,2023-04-08 05:00,91484.5,0.0,0.0,9.980010986328125,1680930000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0600,2023-04-08 06:00,91521.1015625,0.0,0.0,9.19000244140625,1680933600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0700,2023-04-08 07:00,91460.5,0.0,0.0,7.94000244140625,1680937200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0800,2023-04-08 08:00,91399.8984375,0.0,0.0,6.69000244140625,1680940800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_0900,2023-04-08 09:00,91339.3984375,0.0,0.0,5.44000244140625,1680944400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_1000,2023-04-08 10:00,91351.5,0.0,0.0,4.600006103515625,1680948000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_1100,2023-04-08 11:00,91363.6015625,0.0,0.0,3.77001953125,1680951600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_1200,2023-04-08 12:00,91375.703125,0.0,0.0,2.92999267578125,1680955200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_1300,2023-04-08 13:00,91308.3984375,0.0,108.94100189208984,4.920013427734375,1680958800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20230408_1400,2023-04-08 14:00,91241.203125,0.0,274.0929870605469,6.910003662109375,1680962400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
